Time,Healthy,Outer Race,Inner Race,
1.206684689,0.6911791,0.1519518,-0.3769631,
1.20688949,-0.4858201,0.6004239,-0.03993227,
1.20709429,0.3062295,-1.294298,-0.7381626,
1.207299091,-1.90261,-0.444005,-0.00931548,
1.207503891,-0.1006736,0.1265035,-0.2638853,
1.207708692,1.741896,-1.806034,-0.6163599,
1.207913492,0.9308711,0.4207471,0.2068356,
1.208118293,1.033354,-1.684059,-0.5396087,
1.208323093,-0.475877,-2.918575,-0.1993414,
1.208527894,-0.3532868,-1.620807,-0.374502,
1.208732694,-1.424776,-1.050606,-0.7690132,
1.208937495,-1.36641,-0.3626023,-0.3903641,
1.209142295,-2.367449,0.5593595,-7.787076,
1.209347096,0.8353044,0.7488686,-1.904443,
1.209551896,0.5306624,0.2852112,-0.2440976,
1.209756697,0.3194459,0.1794553,-4.425911,
1.209961498,-0.3606703,0.8522864,1.216119,
1.210166298,-0.4840973,1.47283,-1.351003,
1.210371099,-0.2612149,-2.823156,-2.445196,
1.210575899,1.068819,-3.210456,0.3228669,
1.2107807,-0.4149142,-2.25138,-0.5524806,
1.2109855,0.9419341,-0.5970152,-1.194313,
1.211190301,0.4822268,1.27643,-1.846582,
1.211395101,1.209659,1.178107,-1.056661,
1.211599902,-0.4629806,-0.7900683,-2.296284,
1.211804702,-0.3191259,-2.498394,-1.068364,
1.212009503,-0.06342402,0.4915669,-0.8179656,
1.212214303,0.9239061,0.3775046,-0.8085516,
1.212419104,1.673587,0.08980762,-1.153569,
1.212623904,0.3239375,0.08278102,0.1679371,
1.212828705,0.7994823,-0.2804981,-0.07760029,
1.213033505,-0.7980055,0.07417928,-0.4904471,
1.213238306,0.1444453,1.296291,-0.6169998,
1.213443106,-0.5018299,1.396374,-0.03473923,
1.213647907,-0.2439007,0.7530525,-0.7263982,
1.213852707,-1.196135,0.09449613,-0.01165358,
1.214057508,-0.7186087,-1.440835,-0.6310284,
1.214262309,-0.41724,-0.9243122,0.0978433,
1.214467109,-0.3816147,-0.3838051,-0.320135,
1.21467191,0.04476845,0.1205229,0.2442575,
1.21487671,-0.4088474,-0.428672,-0.6743448,
1.215081511,-0.143547,-1.001777,0.005279182,
1.215286311,0.7965043,-0.1214335,0.2344867,
1.215491112,-0.4935727,-0.8723572,-0.02139976,
1.215695912,0.2404304,0.1000214,0.1356344,
1.215900713,-0.8835308,1.436011,-0.4087613,
1.216105513,-0.9692776,-0.8885761,0.3503826,
1.216310314,-0.4395134,-0.9576855,-0.5319914,
1.216515114,-0.3635498,0.5530343,-0.7337325,
1.216719915,0.3565848,-0.9109235,2.004145,
1.216924715,-0.7118651,-1.215172,-3.467438,
1.217129516,-1.441229,-1.29842,-0.3776645,
1.217334316,-1.569135,0.4338897,0.4379629,
1.217539117,1.754264,-0.2457465,-1.079156,
1.217743917,-0.2511611,0.6460168,0.4165508,
1.217948718,-0.6427189,-0.4199226,-2.517099,
1.218153518,-1.788671,0.5910961,1.305472,
1.218358319,0.334299,0.3850234,4.308957,
1.21856312,0.5061616,-0.4783259,1.330403,
1.21876792,-0.5773752,-1.46701,-1.67969,
1.218972721,0.3800519,-1.933104,-2.319357,
1.219177521,-0.06509761,-1.599469,0.008958612,
1.219382322,0.7800145,-0.4819684,1.46685,
1.219587122,-0.7244047,-0.3867093,-0.4946311,
1.219791923,-1.72089,-1.155181,-0.2750712,
1.219996723,-0.07545908,0.3368217,-0.2953019,
1.220201524,-0.3007042,0.8533693,-0.3221408,
1.220406324,1.306111,1.402306,-0.6549878,
1.220611125,-0.4601748,-0.3221408,0.1688108,
1.220815925,-0.767278,-1.797592,-0.2681923,
1.221020726,-0.4397103,0.5298379,-0.9124494,
1.221225526,0.5447402,-0.02442699,-0.2082385,
1.221430327,1.009567,-1.194215,-0.768164,
1.221635127,1.737097,0.2238053,-0.1136809,
1.221839928,-0.5504624,-0.04220884,0.2027994,
1.222044728,-0.4815623,0.5309085,0.2162373,
1.222249529,-1.015252,0.7129849,-0.6150555,
1.222454329,0.2884476,-2.474706,-0.512536,
1.22265913,0.03177354,-0.3218332,0.2240145,
1.222863931,0.9602205,0.4506625,0.009143199,
1.223068731,-0.9470533,-2.144923,-0.9016695,
1.223273532,-1.647769,-0.1741638,-0.2672694,
1.223478332,-1.160977,-1.589994,-0.4344065,
1.223683133,0.4044296,-0.1061005,-1.36449,
1.223887933,-0.2739022,-1.154603,0.00078757,
1.224092734,0.5973105,-0.8178672,-0.3239006,
1.224297534,-0.2999043,-1.446804,0.3329576,
1.224502335,0.2543975,-2.091824,0.5923267,
1.224707135,0.5626451,-1.672652,-1.673624,
1.224911936,2.568784,-1.142494,-0.3902288,
1.225116736,0.4083059,0.161255,-0.6153877,
1.225321537,-0.5552371,0.3613471,0.1992676,
1.225526337,0.04399319,0.2422763,-1.792928,
1.225731138,1.157027,-0.9131877,1.818943,
1.225935938,-0.604251,0.279046,-1.649824,
1.226140739,-0.5900501,-0.5331113,2.540185,
1.226345539,1.244226,-0.5870721,-3.956138,
1.22655034,0.2373786,-0.155619,0.6982056,
1.22675514,1.75451,0.9953657,1.208268,
1.226959941,-0.1317211,0.2500905,-1.069324,
1.227164742,-0.4436113,-0.3156803,1.144807,
1.227369542,0.08575902,-1.370963,-0.8712004,
1.227574343,-0.4708686,-0.05161047,-0.5912315,
1.227779143,0.2997935,-0.9331354,0.5836019,
1.227983944,-0.1525671,-0.4664385,-0.965315,
1.228188744,-1.104334,-0.1355851,-0.8044907,
1.228393545,-1.28849,-0.02290107,0.6631588,
1.228598345,-1.274793,-0.6480104,0.82893,
1.228803146,-0.4950987,0.4034821,-0.8387254,
1.229007946,-0.6044725,-0.679144,-0.641636,
1.229212747,0.0421104,-0.05014608,1.142568,
1.229417547,-0.237071,1.078614,-0.4522991,
1.229622348,-0.489758,-0.3766432,-1.069607,
1.229827148,-0.3447466,0.7556245,0.1955758,
1.230031949,-0.2259834,-0.284399,-0.4292996,
1.230236749,0.16379,-1.645739,-1.478737,
1.23044155,1.319586,1.033944,0.4746588,
1.23064635,0.4648511,1.200725,-0.2570063,
1.230851151,-2.043486,-0.4380121,-0.2533884,
1.231055952,-1.185958,-0.4669923,0.2466202,
1.231260752,-0.5559631,-0.02591599,-0.8172026,
1.231465553,0.07563136,0.09807711,0.2090138,
1.231670353,0.9906773,-0.5844017,-0.5413192,
1.231875154,0.8196145,-1.228843,-0.2179724,
1.232079954,1.428259,-1.291615,-0.001009074,
1.232284755,0.6814206,-0.5940126,0.4430082,
1.232489555,0.4750402,-0.1867034,-0.8218788,
1.232694356,1.283137,-0.6131727,0.6123974,
1.232899156,0.6998054,0.7086779,-0.02756496,
1.233103957,-0.8441769,-0.6824912,-0.5618206,
1.233308757,-1.072732,-0.5639741,1.611566,
1.233513558,0.7852321,-0.1562343,-0.4570492,
1.233718358,-1.365425,-0.8678655,-0.5841926,
1.233923159,0.02677739,-2.340425,-0.2404674,
1.234127959,-0.7588486,0.3433684,0.1756282,
1.23433276,0.4651095,-0.587552,-0.642239,
1.23453756,-1.793482,-0.2744067,-1.014292,
1.234742361,-0.7271735,-0.4292873,-5.86308,
1.234947161,-2.185471,-1.051332,3.348195,
1.235151962,-0.708604,4.209563,-0.3888136,
1.235356763,-0.120449,2.209627,-0.04051064,
1.235561563,0.1612796,0.6576581,-0.6473336,
1.235766364,0.6798947,-0.3460018,-0.4374953,
1.235971164,0.03824638,-1.622604,-0.345891,
1.236175965,-0.513262,0.1054237,-0.4546865,
1.236380765,-0.2100967,1.084275,-0.6799931,
1.236585566,-0.01426241,-0.6136895,-0.1205475,
1.236790366,-1.252766,0.5231435,0.130589,
1.236995167,0.3334253,-0.3821439,0.3398243,
1.237199967,-1.310738,0.2225994,-0.6794147,
1.237404768,-1.647806,-1.05874,0.2925209,
1.237609568,-0.3933298,0.111995,-0.7806422,
1.237814369,0.09687115,-1.001839,-0.7799407,
1.238019169,0.6643648,-1.032345,0.5959077,
1.23822397,0.2868971,-0.3693705,-0.7888993,
1.23842877,-1.001765,0.3506288,-0.09491453,
1.238633571,0.9679239,0.3243313,-0.3067463,
1.238838371,0.9092869,-0.4072108,-0.7481056,
1.239043172,-0.8539969,-0.07222266,0.04204887,
1.239247972,-0.6380181,0.3425931,-0.2950558,
1.239452773,0.07688655,-0.8588946,-0.04116285,
1.239657574,-0.1719611,-1.748591,0.3823531,
1.239862374,1.168853,-1.469938,-0.01208428,
1.240067175,-0.9508681,-1.692673,-0.8346645,
1.240271975,0.6770028,-0.6159661,-0.378206,
1.240476776,-0.4510316,-1.056612,-0.4265678,
1.240681576,0.7107944,-0.3772708,-1.126139,
1.240886377,-0.5346125,-0.8624017,0.07817865,
1.241091177,-1.789606,0.9378117,0.1888323,
1.241295978,-0.7786732,-0.4771322,-0.5096195,
1.241500778,0.880885,0.1772279,-0.01609597,
1.241705579,1.179583,-0.08518065,0.2993382,
1.241910379,-1.251043,-1.548511,0.4055987,
1.24211518,1.324804,-0.7679303,0.09306865,
1.24231998,-0.4111978,-0.5120561,1.252606,
1.242524781,-0.7627987,-0.4812669,-0.9384269,
1.242729581,-0.7616912,-0.8342953,0.1833808,
1.242934382,-1.067022,-0.5056324,-1.713298,
1.243139182,-0.03409933,-0.6391256,7.828744,
1.243343983,0.9855704,0.5227621,-1.073963,
1.243548783,-1.627502,0.3991013,-0.2940591,
1.243753584,0.8661427,-0.6833526,3.195936,
1.243958385,0.7320589,0.03813563,0.5414177,
1.244163185,0.04848479,-0.5227498,1.165456,
1.244367986,-0.1209413,-0.1811289,-0.1131148,
1.244572786,-0.5445925,0.5804393,0.09140737,
1.244777587,0.9756888,-1.622961,-1.181663,
1.244982387,-0.006989686,-0.07579134,-0.3478723,
1.245187188,-0.2546313,-0.6904284,-0.6086196,
1.245391988,-1.0455,-0.1780032,-1.179596,
1.245596789,0.4473399,-0.8101022,-1.000583,
1.245801589,1.444096,0.585214,-0.8799129,
1.24600639,-0.7369812,1.535824,-0.5583012,
1.24621119,-0.4252018,-1.102131,-1.021048,
1.246415991,-0.9361873,-0.4378768,0.3317394,
1.246620791,-0.5499948,-1.148622,-0.3945604,
1.246825592,-0.8553506,0.1200922,0.86362,
1.247030392,0.7237402,1.677586,0.8129571,
1.247235193,0.1159082,-0.1095953,-0.5331236,
1.247439993,-1.449831,-0.3727546,-0.4281552,
1.247644794,0.9858288,4.130301,-0.5198333,
1.247849594,0.4541819,2.603141,-0.1690938,
1.248054395,-0.6446878,-0.9029617,-0.4746834,
1.248259196,-0.3090229,-1.488409,-0.6100347,
1.248463996,0.1996491,-1.782493,0.01758497,
1.248668797,0.3742559,1.349268,-0.3979568,
1.248873597,-0.1373818,0.8777471,-0.6485272,
1.249078398,1.094612,-1.144155,-0.2997074,
1.249283198,-1.100359,-2.395223,-0.3622946,
1.249487999,-0.4304318,-1.463872,0.1833808,
1.249692799,1.840183,-1.842754,-0.3720039,
1.2498976,-0.4991226,0.1299737,0.4026946,
1.2501024,0.3515024,-0.2127917,-0.3396889,
1.250307201,-2.069956,-0.9802174,-0.9823954,
1.250512001,-0.2595413,-0.140126,-0.8897083,
1.250716802,-2.016069,-2.392589,-0.4916038,
1.250921602,-0.910862,-0.7425557,-0.5475951,
1.251126403,-0.8543907,-0.4812547,-1.986166,
1.251331203,0.3150527,-0.3615686,0.9425862,
1.251536004,-0.6520467,-0.6289241,2.424769,
1.251740804,-1.140722,0.5555939,-3.27756,
1.251945605,-0.4118869,-0.3264356,-0.01277341,
1.252150406,0.6619159,-0.7478595,-4.466668,
1.252355206,-0.1237347,0.6232758,-2.294032,
1.252560007,0.1241531,0.2001905,1.650612,
1.252764807,0.7677087,-1.315981,-1.180863,
1.252969608,-0.2420671,-0.5932004,-0.7780087,
1.253174408,-0.1000953,-0.4986304,-0.3943266,
1.253379209,-0.9647613,-1.207616,0.02557142,
1.253584009,-0.8355382,-0.1120319,-0.23317,
1.25378881,0.7215497,-0.5453925,1.269994,
1.25399361,-0.2612764,-0.2846943,1.982696,
1.254198411,-0.66546,-0.3645712,-0.4683459,
1.254403211,0.8446568,0.1630517,0.2844113,
1.254608012,-0.469515,-0.003088752,0.4782151,
1.254812812,2.091971,-0.5137911,-0.2651281,
1.255017613,0.196548,0.4740681,0.4284505,
1.255222413,-0.4240697,-1.26501,0.07051215,
1.255427214,0.617209,-0.7335355,-0.8014758,
1.255632014,-0.2879062,-1.230136,-0.5503886,
1.255836815,-0.4075799,-0.0406214,-0.6351877,
1.256041615,-0.3847773,0.7320834,-1.317851,
1.256246416,-1.338919,-0.03067832,-0.2000675,
1.256451217,-0.220249,-1.187361,-1.205229,
1.256656017,-0.1286078,-0.9594821,-1.018747,
1.256860818,-1.375959,-0.4463801,0.7970458,
1.257065618,-0.788321,-2.508399,-0.1679617,
1.257270419,0.004491612,0.1145546,0.222624,
1.257475219,-0.1258882,0.07732956,0.1646391,
1.25768002,0.7537663,-1.331215,-0.346654,
1.25788482,-2.049246,-0.2218364,0.6085088,
1.258089621,1.131357,-0.22842,0.277077,
1.258294421,-0.5756154,-1.438239,0.1438792,
1.258499222,-0.1536377,-0.648478,-0.4950864,
1.258704022,-0.6005101,0.6894439,-0.7706867,
1.258908823,-0.3431222,-0.5582889,-4.259279,
1.259113623,-0.5365568,-0.2283708,0.05125359,
1.259318424,-2.270073,-0.4328314,-2.840261,
1.259523224,-0.7503576,-1.457288,-1.025257,
1.259728025,0.5396333,-1.521943,1.078184,
1.259932825,0.2036977,-2.017287,-1.108431,
1.260137626,-0.2321117,2.175048,0.4258663,
1.260342426,0.81927,0.6338464,26.62976,
1.260547227,-0.8873456,-3.1792,-14.40514,
1.260752028,-1.057424,-1.402933,-13.62959,
1.260956828,-0.2364311,-0.2079678,-8.15182,
1.261161629,-0.4399934,-0.176465,0.008392545,
1.261366429,0.7028326,1.869938,0.3386306,
1.26157123,0.6800423,0.1452698,-1.010576,
1.26177603,0.2251713,-0.4788919,-2.786719,
1.261980831,-1.205241,0.2350159,-3.790219,
1.262185631,0.04896472,-2.13765,-1.400152,
1.262390432,-0.4573322,-0.8855858,0.5398671,
1.262595232,1.194473,-0.5502778,-0.008035678,
1.262800033,-0.9544613,-0.1256667,0.6626788,
1.263004833,-1.376488,-0.4678537,-0.4640758,
1.263209634,-0.1380463,0.1654267,-0.6960029,
1.263414434,-0.01820026,-0.004023992,-0.5547571,
1.263619235,-0.29289,0.9072317,-0.3644481,
1.263824035,-1.038079,-1.00761,-0.2033162,
1.264028836,-0.447303,0.6039187,-0.6056784,
1.264233636,-0.9629524,-0.007961843,-0.4554371,
1.264438437,0.439981,-0.3151266,-0.0518935,
1.264643237,-0.1675064,0.1705705,-0.4738835,
1.264848038,0.09391776,0.3414609,-0.007888009,
1.265052839,0.5398671,0.433459,0.3053681,
1.265257639,0.1021257,-0.6785533,0.4945941,
1.26546244,0.01489,-1.376611,0.3179692,
1.26566724,1.299097,-0.720553,0.1150837,
1.265872041,0.9385992,-0.5373691,-0.4047373,
1.266076841,-1.980678,-1.404755,-0.6016545,
1.266281642,-1.184666,-1.199925,-0.4648387,
1.266486442,1.004447,-0.7040386,0.09281024,
1.266691243,-0.1099522,-1.129462,-0.4040605,
1.266896043,0.193287,-0.7523265,-0.5293087,
1.267100844,-1.055984,-0.8947537,-0.2674417,
1.267305644,-2.112079,-0.1933116,-0.9031463,
1.267510445,-1.537829,-0.1716288,-0.6421651,
1.267715245,0.1790246,-0.5744341,3.10459,
1.267920046,-1.298691,-0.1343669,2.838182,
1.268124846,-0.8026326,-0.7461613,9.164205,
1.268329647,0.3075339,-0.5720344,1.778789,
1.268534447,0.06903546,0.2854696,-0.1716042,
1.268739248,0.1662635,0.3363171,-6.330453,
1.268944048,-0.9198451,0.4955909,-2.130021,
1.269148849,1.499571,0.01516073,-1.976162,
1.26935365,1.925659,-0.2965079,-5.742138,
1.26955845,1.144401,-0.3705887,-0.7710806,
1.269763251,-1.829612,-0.391484,-0.6513083,
1.269968051,0.2544344,-0.1994029,-0.4408302,
1.270172852,-0.9097175,-0.3714132,0.1659927,
1.270377652,0.5233281,-1.137522,0.715926,
1.270582453,0.5417499,-1.590326,-1.309409,
1.270787253,-0.7299423,0.2464234,0.6686472,
1.270992054,0.17868,1.59563,1.369671,
1.271196854,0.2606981,0.2104536,-0.3603503,
1.271401655,-0.89372,-0.8346522,-0.2749728,
1.271606455,0.7257829,-0.21844,0.6847185,
1.271811256,0.1271188,-0.388789,-0.1372341,
1.272016056,-0.1470172,-0.6846324,-1.092545,
1.272220857,0.4233559,-1.126349,-0.3518716,
1.272425657,-1.112062,-1.215947,-0.3439344,
1.272630458,0.1083894,3.560544,-1.158651,
1.272835258,-1.718552,1.208773,-0.4546988,
1.273040059,-1.606569,-1.263583,-0.3093551,
1.27324486,-0.07393316,-0.7680533,-0.2999289,
1.27344966,1.362374,-0.7443892,-0.864826,
1.273654461,0.6538187,-1.73546,0.05654509,
1.273859261,-0.9273887,0.350961,-0.04710655,
1.274064062,-1.841942,1.424678,-0.2296875,
1.274268862,2.036325,-1.198854,0.7398115,
1.274473663,1.02218,-0.9890283,-0.5235251,
1.274678463,0.6921881,-0.3486229,-1.169665,
1.274883264,-0.8484963,-0.1335547,-0.3007657,
1.275088064,0.1917118,-1.329049,0.04738958,
1.275292865,-0.8228756,-1.052329,-0.7208976,
1.275497665,0.2821963,-0.7182764,-0.4260509,
1.275702466,-0.1224795,-1.0344,0.4417777,
1.275907266,-1.230603,-0.2822824,-2.011811,
1.276112067,1.063269,0.1655743,3.473751,
1.276316867,-0.9780146,0.6432973,-2.044311,
1.276521668,-0.1571203,-0.9862349,-1.204195,
1.276726468,-1.137608,-0.03510841,-0.9717017,
1.276931269,0.4589197,-0.01524687,-0.4544035,
1.277136069,0.02523917,-0.8845522,0.0125519,
1.27734087,-0.06604515,-1.312289,-3.810659,
1.277545671,0.5608485,-0.4108533,-3.401294,
1.277750471,-0.5807838,-0.6049647,-1.778543,
1.277955272,-0.03408703,0.8672872,0.8504528,
1.278160072,0.2733976,0.895492,-1.394775,
1.278364873,0.7822911,-0.05611438,-0.9700282,
1.278569673,-1.844514,-0.3221532,-1.090526,
1.278774474,0.6339818,-0.6562675,-1.185072,
1.278979274,-0.790216,-0.9761196,-0.2186861,
1.279184075,0.2286169,-1.728298,-0.1938284,
1.279388875,0.8379624,-0.754923,-0.2534746,
1.279593676,-0.04498995,-1.675876,0.07298561,
1.279798476,-0.1089062,0.3074355,0.3608795,
1.280003277,0.8916034,0.03278261,-0.1927947,
1.280208077,1.038104,0.9520002,0.1167942,
1.280412878,-0.07480687,0.5025682,-0.4298411,
1.280617678,-0.9639491,0.2681184,0.7981902,
1.280822479,0.3586152,-1.316941,0.1823225,
1.281027279,0.2220087,-0.9952304,-1.039445,
1.28123208,-0.4238851,-0.2649558,-0.1734623,
1.28143688,0.1973725,1.618801,0.1731178,
1.281641681,-0.04326714,1.31336,0.6914867,
1.281846482,0.6568828,0.7927141,-0.3799042,
1.282051282,-0.1468326,0.1203137,0.3260295,
1.282256083,1.106905,0.04425161,-0.5996487,
1.282460883,-2.014297,-1.523198,-0.02115365,
1.282665684,-0.8370519,-0.1291,-0.6158553,
1.282870484,-0.2653497,0.5801316,0.6766828,
1.283075285,-0.01588677,-3.473579,0.8972886,
1.283280085,1.265638,-1.826622,-0.287377,
1.283484886,-0.5209655,2.617921,-0.382993,
1.283689686,-1.017935,0.3924315,-0.6902684,
1.283894487,-1.185933,0.567149,-0.0665743,
1.284099287,-1.069016,0.06920774,0.1257282,
1.284304088,-0.05312408,1.011314,-0.6888533,
1.284508888,0.1008213,0.1112935,0.1925363,
1.284713689,-0.00329795,-0.8374949,0.2518748,
1.284918489,0.01121057,-1.575768,0.03076446,
1.28512329,-0.7356275,3.360981,-0.7368212,
1.28532809,1.47683,0.3501488,-3.874181,
1.285532891,0.9284346,-1.710135,-5.081982,
1.285737691,0.2381169,2.142093,-3.338055,
1.285942492,-0.588438,-2.238545,-2.14325,
1.286147293,-0.6335511,-2.043474,1.608034,
1.286352093,0.4705364,0.5066907,0.3306934,
1.286556894,1.67339,1.935885,-1.011757,
1.286761694,-0.9487515,0.2280631,0.8374456,
1.286966495,-0.4934497,0.8067181,-0.8492469,
1.287171295,0.4164893,-1.38984,-2.769909,
1.287376096,-0.0108537,-0.1154775,-0.9186268,
1.287580896,-0.07632048,-0.3399227,-0.4435005,
1.287785697,-2.501163,-0.435268,-1.726859,
1.287990497,1.102315,-0.4281552,-2.263969,
1.288195298,-0.8958735,-0.8572825,-1.533079,
1.288400098,-1.473704,-0.3832022,-1.050176,
1.288604899,-0.7213405,-1.183164,-0.632985,
1.288809699,-0.5608731,0.6076966,-1.07843,
1.2890145,0.2855189,-1.428813,0.06952769,
1.2892193,0.1412212,-0.6839064,-0.5145418,
1.289424101,-1.564902,0.3147082,-1.107644,
1.289628901,0.08116896,0.279489,-1.000842,
1.289833702,-0.7218574,-0.1142715,0.4815377,
1.290038502,0.1831839,-1.447505,0.4947049,
1.290243303,-0.003064141,-1.589588,-0.517889,
1.290448104,-0.2881892,0.2572647,0.0863497,
1.290652904,-0.7232725,0.4288443,-0.4270231,
1.290857705,-0.336834,0.1052022,0.7201469,
1.291062505,0.1873433,-1.009653,0.5488504,
1.291267306,-0.2439499,-0.1848821,-0.4615408,
1.291472106,-0.09779408,-1.020039,1.093997,
1.291676907,0.8251891,-0.2308073,0.6603408,
1.291881707,1.345687,-0.2793413,-0.4333482,
1.292086508,-0.1674202,-0.3399843,0.01082909,
1.292291308,-0.1370741,-1.550135,0.8248814,
1.292496109,0.9902219,0.004417777,-0.2060973,
1.292700909,-0.8757658,-0.6330957,-0.255505,
1.29290571,0.7952861,-0.2372555,-0.5365568,
1.29311051,0.5614268,1.037513,-0.2782461,
1.293315311,-0.2690783,0.07624664,-0.9093114,
1.293520111,0.7239863,0.4072477,-1.123641,
1.293724912,-0.5684658,-0.07309636,-0.6451677,
1.293929712,-1.621558,-0.7866597,0.2484538,
1.294134513,-1.254846,-1.139663,0.9782361,
1.294339314,-0.6389656,0.3156803,-2.043819,
1.294544114,-0.8191592,0.6830203,-4.191129,
1.294748915,-0.2108473,0.3504934,0.9375778,
1.294953715,-0.1944191,-0.4886996,0.424525,
1.295158516,-0.1336778,0.3787352,-0.1867772,
1.295363316,1.24553,0.7033987,-1.124097,
1.295568117,0.8517327,-1.04929,-1.100876,
1.295772917,1.279039,-0.8028541,0.008650967,
1.295977718,-0.7138709,-0.7658629,-0.3025993,
1.296182518,-0.3702811,-0.1038239,-0.1317334,
1.296387319,-0.9948243,-0.5625836,0.2548159,
1.296592119,-0.1178402,-0.5243495,0.1952928,
1.29679692,-1.42058,1.207911,-0.9555196,
1.29700172,0.07640662,-0.7060691,-0.4256448,
1.297206521,0.2700751,0.6906868,-0.6093333,
1.297411321,0.02886937,-0.1206336,-0.2295521,
1.297616122,-0.8058689,3.023088,-1.240915,
1.297820922,-0.2359142,2.880231,-0.6315944,
1.298025723,-1.27499,-1.427004,-0.9953411,
1.298230523,-1.481112,0.1774617,-0.1656974,
1.298435324,-0.7735417,0.9869855,0.6256015,
1.298640125,0.2126563,1.473507,-0.1028764,
1.298844925,-0.4000857,2.287904,0.1989353,
1.299049726,0.5423406,0.343516,0.3295366,
1.299254526,0.1319426,-0.5907146,-0.9384269,
1.299459327,0.2869955,1.175363,-0.7521419,
1.299664127,1.141275,-1.452046,0.1800337,
1.299868928,-0.375708,-0.1515827,-0.221578,
1.300073728,-0.9700282,2.315715,0.04355017,
1.300278529,-0.04452233,0.1589661,-0.1619072,
1.300483329,0.2404304,-0.03102289,0.6469398,
1.30068813,-0.9733015,-0.9132616,-0.5340588,
1.30089293,0.232124,-1.820702,0.1978524,
1.301097731,-0.8805774,-0.1949605,-0.419578,
1.301302531,1.22845,0.4470446,-2.014174,
1.301507332,0.9879946,-0.1778801,-3.882229,
1.301712132,-0.3910533,-1.081752,1.633913,
1.301916933,0.6934187,-0.8318341,2.81992,
1.302121733,-0.4092043,0.09260104,1.157113,
1.302326534,-0.3020086,-0.4070385,-1.891202,
1.302531334,0.9572178,-0.07856014,-1.117132,
1.302736135,0.4115055,-0.3923823,2.616087,
1.302940936,-0.3008149,1.021774,-2.53621,
1.303145736,0.09309327,-0.5194641,-3.484125,
1.303350537,0.06753416,-1.109047,-1.189539,
1.303555337,1.04529,-0.8190854,-0.3147082,
1.303760138,-0.509841,-0.2296629,0.2448236,
1.303964938,0.8154305,-1.067453,-0.7166028,
1.304169739,0.3126039,-1.384487,-0.6646109,
1.304374539,0.0125396,-0.9471394,0.3304596,
1.30457934,0.4086259,-0.1525179,-2.051276,
1.30478414,-1.338193,-0.5940987,0.2541391,
1.304988941,-0.8764057,-1.212477,0.5890657,
1.305193741,0.2420056,-1.400558,-0.185079,
1.305398542,0.4111117,0.212201,0.2125209,
1.305603342,0.08489762,-0.9478531,-0.04135974,
1.305808143,-0.363636,-0.3776892,-0.6507176,
1.306012943,-0.06586056,-0.5633957,-1.149754,
1.306217744,0.7632417,-0.05618821,0.2338715,
1.306422544,-0.7164428,-0.2400243,-0.2643775,
1.306627345,-0.8762704,-1.421294,-0.6740248,
1.306832145,-0.07022912,-0.07540985,0.8990976,
1.307036946,0.1017442,-0.2734223,-0.4378768,
1.307241747,-1.03483,0.2897397,-0.4603718,
1.307446547,0.1855343,-0.1218396,-0.2675524,
1.307651348,0.07067213,-0.8406943,0.1631501,
1.307856148,-0.3258572,-1.491646,-0.06888779,
1.308060949,-1.523419,-1.154172,0.1313397,
1.308265749,-1.83622,-1.464782,-0.9256535,
1.30847055,-0.7252907,-0.2956711,-0.3744774,
1.30867535,-2.095097,-1.424272,-0.1125979,
1.308880151,-0.4200087,-2.890826,0.2772124,
1.309084951,-1.107139,-0.9194391,-1.327105,
1.309289752,0.723371,0.2657927,-0.7328218,
1.309494552,-0.7101176,0.6116837,1.36796,
1.309699353,-0.5761569,1.221558,-1.107976,
1.309904153,1.300426,1.275027,0.414102,
1.310108954,0.6290102,5.371365,0.8416296,
1.310313754,0.1344899,3.152779,-0.3906102,
1.310518555,1.162638,-0.7427403,3.857544,
1.310723355,1.192,-1.35499,4.849562,
1.310928156,-0.6344863,-0.8547475,1.437057,
1.311132957,-0.835206,0.08343323,-7.838871,
1.311337757,-1.919764,1.897798,10.45464,
1.311542558,1.214839,1.122731,2.91177,
1.311747358,-0.6725481,-0.06988456,-1.747901,
1.311952159,-0.2206304,-0.4472292,4.526622,
1.312156959,0.7854414,-1.44038,1.187238,
1.31236176,-1.342598,-0.102741,2.592423,
1.31256656,-0.7117297,-0.0663651,-1.938235,
1.312771361,0.2853096,-0.9657949,-0.8127356,
1.312976161,0.8992822,0.1814242,-2.324132,
1.313180962,0.255382,-0.8185809,-2.347538,
1.313385762,0.984795,-0.259086,-0.4501579,
1.313590563,1.744185,-0.2557389,-0.27293,
1.313795363,0.380138,-0.2354097,0.01929547,
1.314000164,0.2908841,-0.788321,0.430321,
1.314204964,-0.8021773,-0.9860872,-0.2650912,
1.314409765,0.0838024,0.5599133,-1.133892,
1.314614565,-0.9084255,1.110597,-0.3335729,
1.314819366,0.4631651,1.637063,-0.2002151,
1.315024166,1.056329,1.26373,-1.122854,
1.315228967,0.1752836,1.344063,-0.5682319,
1.315433768,0.7947815,1.052686,-0.612742,
1.315638568,0.3093428,-0.700273,-1.1144,
1.315843369,0.03865247,1.602238,0.1604921,
1.316048169,-1.382518,-0.5874413,-0.1965357,
1.31625297,0.2165449,0.37225,-1.387391,
1.31645777,0.005796025,0.8437216,-0.05264415,
1.316662571,-2.063114,-0.6578796,0.4666846,
1.316867371,-0.1025318,0.4567415,-0.9173348,
1.317072172,1.198768,-1.426167,-0.2518625,
1.317276972,-0.8421956,0.06769413,0.1967326,
